,Unnamed: 0,timestamp_created,game,review,voted_up,weighted_vote_score,language,author,release_year,reviews_year,reviews_month,reviews_day,sentiment,processed_review,steamid,playtime_at_review_minutes,playtime_in_hours,player_category
618689,620212,2023-08-06 03:37:20,Baldur's Gate 3,"(EDIT: 32 hours in scroll down to the UPDATE. TLDR full of glitches, bugs, woke messaging and grooming - not safe for children.)
At the two hour mark. Horrifically over-hyped pathetic successor to the original Baldur's Gate games. 
Generic writing. Bland dialog. Linear story with the over used ""you're dying therefore you must"" to force you down a linear path. No actual gameplay to speak of. Dice roll combat pads out the game with reloads since random numbers drive success or failure. Lean on that quick save because you will be reloading and repeating the same garbage over because a goblin went John Wick with lucky shots and one shot your crew. What will you do different? Nothing, the tactical element of Baldur's Gate and Shadows of Amn is gone. Remember how in proper D&D some encounters let you feel like a badass and others humble you? None of that here. You can take on the end boss as a level one because it's just the roll of the dice and if you reload and reroll enough you will win. In large part this is a 5th edition problem. The original game was AD&D aka 2nd edition. It was wonky but it worked. 3rd edition tried to rip off World of Warcraft mechanics and was a disaster. 4th edition tried to fix that. 5th edition is D20, the generic all purpose, no depth role playing system. This game is D20. D20 is boring. This game is boring. 
Endless replayability? How? Why? You're playing through the exact same story beat for beat. There is an overt ""THIS IS THE CORRECT CHOICE AND YOU WILL BE PUNISHED FOR DOING ANYTHING ELSE"" every step of the way. Maybe some unique dialog choices! Okay, I'm only two hours in so maybe in the fifth hour the game opens up? Maybe in the twentieth hour it lets me make a decision that will impact the story, but I'm dubious.
UPDATE 32 Hours In
The whole gaming community is being played for fools. There is a hype bandwagon driven by an agenda at work here claiming this is the quality gamers want - so it sounds pro gamer.
Quality? That is a big fat lie.
I was sneaking through a dungeon, scouting, and opened a door. This prompted the door to go into a quantum state where it was both open and closed at the same time. You could walk through the door, but it blocked line of sight - made the fight that triggered a bit challenging. I've seen dead bodies glitch out so bad they cover the whole map in dead body spaghetti. I've seen goblins with 4 (total) hit points go John Wick and wipe out my entire party in a single turn. The game is far buggier than my experience with Cyberpunk 2077 when that game launched.
Aside from the bugs there are the mechanics. Try to ambush an enemy from hiding? That gives you a single free shot from one character and then your party goes into ""surprised"" and is stun locked for the enemy to get two free turns. Because you aren't supposed to be playing a stealth character. Ranged weapons are OP while melee weapons are pathetically weak - a short bow routinely does more damage than a two handed sword. Oh, and I can not forget to mention the games habit of having your party stumble onto people having s3x and forcing you to watch a cut scene of it. Usually g@y s3x. Because grooming.
But let us not just dwell on the fixable f* ups. There is your very intentional party of NPCs who basically all deserve to die - they're all a*holes. The best of the lot eats your magical loot because he has a well deserved curse, and then there's the vampire who is supposed to be a good guy because he normally only eats poor people, however if your character is male prepare to be harassed for g@y s3x every time you stop to rest... because grooming. Round out the cast with the race supremacist, the murderous girl boss and let us not forget the good guy who willingly sold his soul to a demon. Did I miss one? Oh yeah, a Drow race supremacist - this game loves the racists, and a Druid... he's a generic hippy dippy type. There are a few more I haven't met.",False,0.4747427105903625,english,"{'steamid': '76561198022370940', 'num_games_owned': 0, 'num_reviews': 115, 'playtime_forever': 2236, 'playtime_last_two_weeks': 0, 'playtime_at_review': 166, 'last_played': 1692546107}",2023,2023,8,6,Negative,edit hours in scroll down to the update tldr full of glitches bugs woke messaging and grooming not safe for children at the two hour mark horrifically overhyped pathetic successor to the original baldurs gate games generic writing bland dialog linear story with the over used youre dying therefore you must to force you down a linear path no actual gameplay to speak of dice roll combat pads out the game with reloads since random numbers drive success or failure lean on that quick save because you will be reloading and repeating the same garbage over because a goblin went john wick with lucky in large part this is a th edition problem the original game was add aka nd edition it was wonky but it worked rd edition tried to rip off world of warcraft mechanics and was a disaster th edition tried to fix that th edition is d the generic all purpose no depth role playing system this game is d d is boring this game is boring endless replayability how why youre playing through the exact same story beat for beat there is an overt this is the correct choice and you will be punished for doing anything else every step of the way maybe some unique dialog choices okay im only two hours in so maybe ineaking through a dungeon scouting and opened a door this prompted the door to go into a quantum state where it was both open and closed at the same time you could walk through the door but it blocked line of sight made the fight that triggered a bit challenging ive seen dead bodies glitch out so bad they cover the whole map in dead body spaghetti ive seen goblins with total hit points go john wick and wipe out my entire party in a single turn the game is far buggier than my experience with cyberpunk when that game launched aside from the bugs there are the mechanics try to ambushot because he has a well deserved curse and then theres the vampire who is supposed to be a good guy because he normally only eats poor people however if your character is male prepare to be harassed for g sx every time you stop to rest because grooming round out the cast with the race supremacist the murderous girl boss and let us not forget the good guy who willingly sold his soul to a demon did i miss one oh yeah a drow race supremacist this game loves the racists and a druid hes a generic hippy dippy type there are a few more i havent met,76561198022370940,166.0,2.77,New Player
592390,593910,2023-08-18 00:19:43,Baldur's Gate 3,"I like the concept, characters and story but the game is so buggy! UI vanishes, when doing dialogue options characters not in your party show up anyway, after doing a skill check the game goes into an endless loop and forces to restart or go to an older save making you lose hours of progress. Maybe when the bugs get fixed it'll become playable but until then I'm not a fan",False,0.5,english,"{'steamid': '76561198182744655', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 4797, 'playtime_last_two_weeks': 0, 'playtime_at_review': 570, 'last_played': 1693807842}",2023,2023,8,18,Negative,i like the concept characters and story but the game is so buggy ui vanishes when doing dialogue options characters not in your party show up anyway after doing a skill check the game goes into an endless loop and forces to restart or go to an older save making you lose hours of progress maybe when the bugs get fixed itll become playable but until then im not a fan,76561198182744655,570.0,9.5,Experienced Player
325194,326018,2018-04-12 12:11:10,The Witcher 3: Wild Hunt,"It is a great game with a lot of good lore. The choices you make seems to have an substantial effect later on and will certainly give you an unique experience. It's a large world with many different things to do and absolutely stunning scenery. The world is gritty and dark, and gives you insight on the tough lives of its inhabitants. It's a long game to complete with a complex story, so it can be a little difficult to get back into game after a long break.",True,0.5,english,"{'steamid': '76561197975315128', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 8285, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8147, 'last_played': 1437727487}",2015,2018,4,12,Positive,it is a great game with a lot of good lore the choices you make seems to have an substantial effect later on and will certainly give you an unique experience its a large world with many different things to do and absolutely stunning scenery the world is gritty and dark and gives you insight on the tough lives of its inhabitants its a long game to complete with a complex story so it can be a little difficult to get back into game after a long break,76561197975315128,8147.0,135.78,Experienced Player
266071,266894,2022-11-26 00:17:02,Elden Ring,"Definitely Game of the Year and just in general one of the best games ive played. Definitely not flawless but if you love fromsoft games, youll love this",True,0.5,english,"{'steamid': '76561198108746339', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 18883, 'playtime_last_two_weeks': 0, 'playtime_at_review': 7680, 'last_played': 1727461251}",2022,2022,11,26,Positive,definitely game of the year and just in general one of the best games ive played definitely not flawless but if you love fromsoft games youll love this,76561198108746339,7680.0,128.0,Experienced Player
266382,267205,2022-11-24 12:24:50,Elden Ring,"After about a 100 hour long playthrough of Elden Ring, I can say it's undoubtedly one of the best games I've played. 

The game has an enormous and complex world which makes it a joy to explore. The combat in the game as expected from a souls game, is tense, fluid, and customizable. The amount of variety in terms of different playstyles, build variation, and weapon types is enough to make the combat in this game endlessly enjoyable.

The scope of boss encounters and vast areas is further hightened by Elden Ring's stellar musical score. Many of the soundtracks in this game are simply blood pumping. 

Overall, in my opinion, Elden Ring is an awesome game and more than lives up to the hype surrounding it, I highly recommend it if you're looking for a challenging game and a story rich experience.",True,0.5,english,"{'steamid': '76561199055284107', 'num_games_owned': 325, 'num_reviews': 2, 'playtime_forever': 7510, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6315, 'last_played': 1719071315}",2022,2022,11,24,Positive,after about a hour long playthrough of elden ring i can say its undoubtedly one of the best games ive played the game has an enormous and complex world which makes it a joy to explore the combat in the game as expected from a souls game is tense fluid and customizable the amount of variety in terms of different playstyles build variation and weapon types is enough to make the combat in this game endlessly enjoyable the scope of boss encounters and vast areas is further hightened by elden rings stellar musical score many of the soundtracks in this game are simply blood pumping overall in my opinion elden ring is an awesome game and more than lives up to the hype surrounding it i highly recommend it if youre looking for a challenging game and a story rich experience,76561199055284107,6315.0,105.25,Experienced Player
352951,353775,2020-09-27 08:45:04,The Witcher 3: Wild Hunt,"Absolutely in love with this game!
If you love dark fantasy, open world, decision making and character development all mixed into a great story then this game is for you!
You've got to be an explorer though if you want to feel all of what the game has to offer, so if you love straying from the main quests it's even more of a yes. The side quests have great stories and sometimes can even be helpful for a main quest.

All in all a great game in which you can just spend hours and hours!",True,0.4761904776096343,english,"{'steamid': '76561198050023224', 'num_games_owned': 0, 'num_reviews': 9, 'playtime_forever': 9576, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6718, 'last_played': 1703989376}",2015,2020,9,27,Positive,absolutely in love with this game if you love dark fantasy open world decision making and character development all mixed into a great story then this game is for you youve got to be an explorer though if you want to feel all of what the game has to offer so if you love straying from the main quests its even more of a yes the side quests have great stories and sometimes can even be helpful for a main quest all in all a great game in which you can just spend hours and hours,76561198050023224,6718.0,111.97,Experienced Player
520466,521953,2025-01-25 14:01:38,The Witcher 3: Wild Hunt,",",True,0.5,english,"{'steamid': '76561199810372872', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 10581, 'playtime_last_two_weeks': 6, 'playtime_at_review': 10466, 'last_played': 1745124782}",2015,2025,1,25,Positive,,76561199810372872,10466.0,174.43,Experienced Player
210196,210859,2025-04-15 14:05:39,It Takes Two,i think this game is so worth it soooooooooooooooooooo fun and exiting! infinity out of 9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999 AKA infinity,True,0.5,english,"{'steamid': '76561199303296011', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 1355, 'playtime_last_two_weeks': 106, 'playtime_at_review': 1353, 'last_played': 1744884365}",2021,2025,4,15,Positive,i think this game is so worth it soooooooooooooooooooo fun and exiting infinity out of aka infinity,76561199303296011,1353.0,22.55,Experienced Player
554871,556391,2024-10-05 15:41:52,Baldur's Gate 3,One of the RPGs of all time. Never played DnD in my life. Never in my life I thought I would like a turn based game. A must play.,True,0.5,english,"{'steamid': '76561199211781711', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 22477, 'playtime_last_two_weeks': 0, 'playtime_at_review': 19469, 'last_played': 1740836455}",2023,2024,10,5,Positive,one of the rpgs of all time never played dnd in my life never in my life i thought i would like a turn based game a must play,76561199211781711,19469.0,324.48,Experienced Player
333563,334387,2021-06-25 11:27:55,The Witcher 3: Wild Hunt,super story and graphics,True,0.5238095521926879,english,"{'steamid': '76561198192568013', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 1638, 'playtime_last_two_weeks': 0, 'playtime_at_review': 888, 'last_played': 1713534330}",2015,2021,6,25,Positive,super story and graphics,76561198192568013,888.0,14.8,Experienced Player
375658,376482,2020-10-24 01:18:16,The Witcher 3: Wild Hunt,Great content and fun RPG.,True,0.52173912525177,english,"{'steamid': '76561198088510486', 'num_games_owned': 126, 'num_reviews': 8, 'playtime_forever': 8859, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8189, 'last_played': 1603768451}",2015,2020,10,24,Positive,great content and fun rpg,76561198088510486,8189.0,136.48,Experienced Player
419671,421096,2019-02-26 12:06:27,The Witcher 3: Wild Hunt,"CD PROJEKT RED, you are currently the greatest game developers in the industry, keep it up!",True,0.4705882370471954,english,"{'steamid': '76561198047087126', 'num_games_owned': 422, 'num_reviews': 78, 'playtime_forever': 5212, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2819, 'last_played': 1669790904}",2015,2019,2,26,Positive,cd projekt red you are currently the greatest game developers in the industry keep it up,76561198047087126,2819.0,46.98,Experienced Player
615231,616752,2023-08-13 18:17:13,Baldur's Gate 3,"Pretty terrible interpretation of DnD. Extremely convoluted when it could be simple and extremely simple when things require complication. Hides important information, can't see your rolls without thorough searching, can't see your rolls at advantage/disadvantage (natural 4 on advantage and 19 on disadvantage... show me the individual rolls or that's just BS). Stripped out important game mechanics (spellcasters have zero costs, can just spam powerful magic for no material cost). If you want a fun RPG DOS2 was way better. Zero explanation of any game mechanics. Just in general, terrible gameplay. Add a tutorial mission or something, jeeze louise. Spent 6 hours playing, but more like 10 to 15 because of constantly having to google. Unless you love DnD, highly recommend you pass on this.",False,0.4910714328289031,english,"{'steamid': '76561197962829128', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 1463, 'playtime_last_two_weeks': 0, 'playtime_at_review': 405, 'last_played': 1729312979}",2023,2023,8,13,Negative,pretty terrible interpretation of dnd extremely convoluted when it could be simple and extremely simple when things require complication hides important information cant see your rolls without thorough searching cant see your rolls at advantagedisadvantage natural on advantage and on disadvantage show me the individual rolls or thats just bs stripped out important game mechanics spellcasters have zero costs can just spam powerful magic for no material cost if you want a fun rpg dos was way better zero explanation of any game mechanics just in general terrible gameplay add a tutorial mission or something jeeze louise spent hours playing but more like to because of constantly having to google unless you love dnd highly recommend you pass on this,76561197962829128,405.0,6.75,Experienced Player
457342,458770,2019-11-27 21:29:28,The Witcher 3: Wild Hunt,One of the best games out there,True,0.5438839197158813,english,"{'steamid': '76561198174799421', 'num_games_owned': 455, 'num_reviews': 4, 'playtime_forever': 8230, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6303, 'last_played': 1675451331}",2015,2019,11,27,Positive,one of the best games out there,76561198174799421,6303.0,105.05,Experienced Player
257334,258157,2024-05-06 09:46:45,Elden Ring,"literally one of the best RPG's of all time. maybe the best. and also the best in the Soulsborne series made by Fromsoft. like most people easily sink in 100 hours of enjoyment. can't say enough good things. the gameplay the visuals and animations and look & feel of the world are all top notch. for some might be too ""hard"" but its easier than most games in this series.",True,0.5,english,"{'steamid': '76561198165240315', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 11467, 'playtime_last_two_weeks': 0, 'playtime_at_review': 543, 'last_played': 1737288667}",2022,2024,5,6,Positive,literally one of the best rpgs of all time maybe the best and also the best in the soulsborne series made by fromsoft like most people easily sink in hours of enjoyment cant say enough good things the gameplay the visuals and animations and look feel of the world are all top notch for some might be too hard but its easier than most games in this series,76561198165240315,543.0,9.05,Experienced Player
348070,348894,2017-11-25 03:45:27,The Witcher 3: Wild Hunt,"YES! Oh, YES! As someone who didn't play either of the other two games, the first because the combat felt just wrong and the second because the game just didn't manage to interest me, Witcher 3 demanded all of my time and energy for nearly a month! I am fully aware that my play time with this game isn't super high for such a statement. The reason for this is that I willingly and happily bought more than one copy, which I have done for precisely five games ever. My PC can't handle this game at all, so I bought my household a PS4 copy to share! (DON'T SHOOT)",True,0.5,english,"{'steamid': '76561198050635464', 'num_games_owned': 0, 'num_reviews': 44, 'playtime_forever': 3978, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2118, 'last_played': 1612155255}",2015,2017,11,25,Negative,yes oh yes as someone who didnt play either of the other two games the first because the combat felt just wrong and the second because the game just didnt manage to interest me witcher demanded all of my time and energy for nearly a month i am fully aware that my play time with this game isnt super high for such a statement the reason for this is that i willingly and happily bought more than one copy which i have done for precisely five games ever my pc cant handle this game at all so i bought my household a ps copy to share dont shoot,76561198050635464,2118.0,35.3,Experienced Player
282945,283769,2022-03-15 21:56:25,Elden Ring,"9\10 

great game 
pros

1- the first souls like open world game. which means you have tons of hours to discover.
2-sound effect's are great
3- characters design is brilliant, Japanese inspiration throughout the media is well known for ages. they're just amazing.

cons

1- i dont know sometimes how to connect npc's together for some side missions ..
no mission indicator ! like other open world games i know this is different because i played nioh (1 & 2)
but you really understand where to go and what to do . the game should be friendly on that term. to see things more clearer . and remember it's not like the typical souls games its an open world game so we should have the missions or side missions indicator 
2- the game isn't hard only because of what so called souls game but because you're getting the unbalanced factor . and this is a serious problem for future games by dividing games that way is not a good way to but it in the (souls games ) genre. so anyone in the future can make souls like game by unbalancing the main character and make it weak to the point of only allowed to hunt animals and this is silly.
3- There's no NPC names  that's shameful.
4- should have an option to hide the players messages on the ground. 

That' my opinion at the end i hope readers and gamer's would understand my point .",True,0.5,english,"{'steamid': '76561198067523963', 'num_games_owned': 0, 'num_reviews': 11, 'playtime_forever': 11692, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4398, 'last_played': 1648224385}",2022,2022,3,15,Positive,great game pros the first souls like open world game which means you have tons of hours to discover sound effects are great characters design is brilliant japanese inspiration throughout the media is well known for ages theyre just amazing cons i dont know sometimes how to connect npcs together for some side missions no mission indicator like other open world games i know this is different because i played nioh but you really understand where to go and what to do the game should be friendly on that term to see things more clearer and remember its not like the typical souls games its an open world game so we should have the missions or side missions indicator the game isnt hard only because of what so called souls game but because youre getting the unbalanced factor and this is a serious problem for future games by dividing games that way is not a good way to but it in the souls games genre so anyone in the future can make souls like game by unbalancing the main character and make it weak to the point of only allowed to hunt animals and this is silly theres no npc names thats shameful should have an option to hide the players messages on the ground that my opinion at the end i hope readers and gamers would understand my point,76561198067523963,4398.0,73.3,Experienced Player
259253,260076,2023-12-31 09:28:41,Elden Ring,"Ok, I have 178 hours in this game on New Game+3 and I feel like I can finally give my honest opinion. This game is beautiful, but its basically just an open world Mortal Kombat. There is no real RPG elements, you just kill everything you find, or more like run from everything so you don't get one-shotted by some cheap aoe attack that is impossible to dodge. They added a bunch of awful platforming to this game, which is always more of a camera angle struggle than anything to do with skill. You just have to jump and reload 100 times until you finally make it through the section. Some of the bosses are ridiculously cheap. People say ""GET GUD"" but you really just have to get lucky. There is no real story to this game, every character you meet speaks in riddles and you basically have to look everything up on the internet because there are no waypoints or any kind of journal to remind you what you are doing. Don't even think about taking a break for a few days because you will be completely lost. I don't know, certain parts of this game were fun, but all in all, its just a time suck. I would recommend the game, but its not a masterpiece like people say.",True,0.4092256128787994,english,"{'steamid': '76561198064018561', 'num_games_owned': 0, 'num_reviews': 22, 'playtime_forever': 16999, 'playtime_last_two_weeks': 0, 'playtime_at_review': 781, 'last_played': 1744556030}",2022,2023,12,31,Positive,ok i have hours in this game on new game and i feel like i can finally give my honest opinion this game is beautiful but its basically just an open world mortal kombat there is no real rpg elements you just kill everything you find or more like run from everything so you dont get oneshotted by some cheap aoe attack that is impossible to dodge they added a bunch of awful platforming to this game which is always more of a camera angle struggle than anything to do with skill you just have to jump and reload times until you finally make it through the section some of the bosses are ridiculously cheap people say get gud but you really just have to get lucky there is no real story to this game every character you meet speaks in riddles and you basically have to look everything up on the internet because there are no waypoints or any kind of journal to remind you what you are doing dont even think about taking a break for a few days because you will be completely lost i dont know certain parts of this game were fun but all in all its just a time suck i would recommend the game but its not a masterpiece like people say,76561198064018561,781.0,13.02,Experienced Player
65522,65840,2022-02-07 16:17:20,God of War,10/10,True,0.5,english,"{'steamid': '76561198005725758', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 3120, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2730, 'last_played': 1732978504}",2018,2022,2,7,Positive,,76561198005725758,2730.0,45.5,Experienced Player
531698,533218,2023-11-23 22:05:11,Baldur's Gate 3,"larian studios i love you. this game is incredible, from the story to world to the gameplay to the romance, i genuinely am so glad i bought it. this is one of the few games i have spent so much time on, and considering it is such a new game that is astonishing to me. the developers keep fixing any bugs and keep adding content, which makes my heart soar. my only grievance would be how it runs on computers that aren't very high end, but i am hoping that they can optimize it so that everyone can enjoy it more. and again i love you larian.
10000/10",True,0.5238095521926879,english,"{'steamid': '76561198195060249', 'num_games_owned': 0, 'num_reviews': 10, 'playtime_forever': 9187, 'playtime_last_two_weeks': 0, 'playtime_at_review': 7652, 'last_played': 1717042093}",2023,2023,11,23,Positive,larian studios i love you this game is incredible from the story to world to the gameplay to the romance i genuinely am so glad i bought it this is one of the few games i have spent so much time on and considering it is such a new game that is astonishing to me the developers keep fixing any bugs and keep adding content which makes my heart soar my only grievance would be how it runs on computers that arent very high end but i am hoping that they can optimize it so that everyone can enjoy it more and again i love you larian,76561198195060249,7652.0,127.53,Experienced Player
